state,spatial_unit,date,C1,C1_geo,C2a,C2a_geo,C2b,C2b_geo,C3,C3_geo,C4,C4_geo,C6,C6_geo,C9,C9_geo,SPDS_CGRTBRFED
SP,Serrana,16jul2021,3,1,0,0,0,0,2,1,0,0,0,0,3,1,40.277779
SP,Serrana,17jul2021,3,1,0,0,0,0,2,1,0,0,0,0,3,1,40.277779
SP,Serrana,18jul2021,3,1,0,0,0,0,2,1,0,0,0,0,3,1,40.277779
SP,Serrana,19jul2021,3,1,0,0,0,0,2,1,0,0,0,0,3,1,40.277779
SP,Serrana,20jul2021,3,1,0,0,0,0,2,1,0,0,0,0,3,1,40.277779
SP,Serrana,21jul2021,3,1,0,0,0,0,2,1,0,0,0,0,3,1,40.277779
SP,Serrana,22jul2021,3,1,0,0,0,0,2,1,0,0,0,0,3,1,40.277779
SP,Serrana,23jul2021,3,1,0,0,0,0,2,1,0,0,0,0,3,1,40.277779
SP,Serrana,24jul2021,3,1,0,0,0,0,2,1,0,0,0,0,3,1,40.277779
SP,Serrana,25jul2021,3,1,0,0,0,0,2,1,0,0,0,0,3,1,40.277779
SP,Serrana,26jul2021,3,1,0,0,0,0,2,1,0,0,0,0,3,1,40.277779
SP,Serrana,27jul2021,3,1,0,0,0,0,2,1,0,0,0,0,3,1,40.277779
SP,Serrana,28jul2021,3,1,0,0,0,0,2,1,0,0,0,0,3,1,40.277779
SP,Serrana,29jul2021,3,1,0,0,0,0,2,1,0,0,0,0,3,1,40.277779
SP,Serrana,30jul2021,3,1,0,0,0,0,2,1,0,0,0,0,3,1,40.277779
SP,Serrana,31jul2021,3,1,0,0,0,0,2,1,0,0,0,0,3,1,40.277779
SP,Serrana,01aug2021,3,1,0,0,0,0,2,1,0,0,0,0,3,1,40.277779
SP,São José do Rio Preto,01jan2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,02jan2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,03jan2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,04jan2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,05jan2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,06jan2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,07jan2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,08jan2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,09jan2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,10jan2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,11jan2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,12jan2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,13jan2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,14jan2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,15jan2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,16jan2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,17jan2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,18jan2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,19jan2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,20jan2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,21jan2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,22jan2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,23jan2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,24jan2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,25jan2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,26jan2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,27jan2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,28jan2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,29jan2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,30jan2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,31jan2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,01feb2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,02feb2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,03feb2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,04feb2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,05feb2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,06feb2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,07feb2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,08feb2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,09feb2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,10feb2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,11feb2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,12feb2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,13feb2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,14feb2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,15feb2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,16feb2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,17feb2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,18feb2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,19feb2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,20feb2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,21feb2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,22feb2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,23feb2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,24feb2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,25feb2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,26feb2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,27feb2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,28feb2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,29feb2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,01mar2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,02mar2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,03mar2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,04mar2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,05mar2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,06mar2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,07mar2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,08mar2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,09mar2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,10mar2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,11mar2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,12mar2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,13mar2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,14mar2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,15mar2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,16mar2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,São José do Rio Preto,17mar2020,0,0,0,0,0,0,2,1,2,1,0,0,0,0,11.111112
SP,São José do Rio Preto,18mar2020,0,0,0,0,0,0,2,1,2,1,0,0,0,0,11.111112
SP,São José do Rio Preto,19mar2020,0,0,0,0,0,0,2,1,2,1,0,0,0,0,11.111112
SP,São José do Rio Preto,20mar2020,0,0,0,0,0,0,2,1,2,1,0,0,0,0,11.111112
SP,São José do Rio Preto,21mar2020,0,0,0,0,0,0,2,1,2,1,0,0,0,0,11.111112
SP,São José do Rio Preto,22mar2020,0,0,0,0,0,0,2,1,2,1,0,0,0,0,11.111112
SP,São José do Rio Preto,23mar2020,3,1,2,1,0,0,2,1,2,1,0,0,0,0,38.888889
SP,São José do Rio Preto,24mar2020,3,1,2,1,0,0,2,1,2,1,0,0,0,0,38.888889
SP,São José do Rio Preto,25mar2020,3,1,2,1,0,0,2,1,2,1,0,0,0,0,38.888889
SP,São José do Rio Preto,26mar2020,3,1,2,1,0,0,2,1,2,1,0,0,0,0,38.888889
SP,São José do Rio Preto,27mar2020,3,1,2,1,0,0,2,1,2,1,0,0,0,0,38.888889
SP,São José do Rio Preto,28mar2020,3,1,2,1,0,0,2,1,2,1,0,0,0,0,38.888889
SP,São José do Rio Preto,29mar2020,3,1,2,1,0,0,2,1,2,1,0,0,0,0,38.888889
SP,São José do Rio Preto,30mar2020,3,1,2,1,0,0,2,1,2,1,0,0,0,0,38.888889
SP,São José do Rio Preto,31mar2020,3,1,2,1,0,0,2,1,2,1,0,0,0,0,38.888889
SP,São José do Rio Preto,01apr2020,3,1,2,1,0,0,2,1,2,1,0,0,0,0,38.888889
SP,São José do Rio Preto,02apr2020,3,1,2,1,0,0,2,1,2,1,0,0,0,0,38.888889
SP,São José do Rio Preto,03apr2020,3,1,2,1,0,0,2,1,2,1,0,0,0,0,38.888889
SP,São José do Rio Preto,04apr2020,3,1,2,1,0,0,2,1,2,1,0,0,0,0,38.888889
SP,São José do Rio Preto,05apr2020,3,1,2,1,0,0,2,1,2,1,0,0,0,0,38.888889
SP,São José do Rio Preto,06apr2020,3,1,2,1,0,0,2,1,2,1,0,0,0,0,38.888889
SP,São José do Rio Preto,07apr2020,3,1,2,1,0,0,2,1,2,1,0,0,0,0,38.888889
SP,São José do Rio Preto,08apr2020,3,1,2,1,0,0,2,1,2,1,0,0,0,0,38.888889
SP,São José do Rio Preto,09apr2020,3,1,2,1,0,0,2,1,2,1,0,0,0,0,38.888889
SP,São José do Rio Preto,10apr2020,3,1,2,1,0,0,2,1,2,1,0,0,0,0,38.888889
SP,São José do Rio Preto,11apr2020,3,1,2,1,0,0,2,1,2,1,0,0,0,0,38.888889
SP,São José do Rio Preto,12apr2020,3,1,2,1,0,0,2,1,2,1,0,0,0,0,38.888889
SP,São José do Rio Preto,13apr2020,3,1,2,1,0,0,2,1,2,1,0,0,0,0,38.888889
SP,São José do Rio Preto,14apr2020,3,1,2,1,0,0,2,1,2,1,0,0,0,0,38.888889
SP,São José do Rio Preto,15apr2020,3,1,2,1,0,0,2,1,2,1,0,0,2,1,47.222221
SP,São José do Rio Preto,16apr2020,3,1,2,1,0,0,2,1,2,1,0,0,2,1,47.222221
SP,São José do Rio Preto,17apr2020,3,1,2,1,0,0,2,1,2,1,0,0,2,1,47.222221
SP,São José do Rio Preto,18apr2020,3,1,2,1,0,0,2,1,2,1,0,0,2,1,47.222221
SP,São José do Rio Preto,19apr2020,3,1,2,1,0,0,2,1,2,1,0,0,2,1,47.222221
SP,São José do Rio Preto,20apr2020,3,1,2,1,0,0,2,1,2,1,0,0,2,1,47.222221
SP,São José do Rio Preto,21apr2020,3,1,2,1,0,0,2,1,2,1,0,0,2,1,47.222221
SP,São José do Rio Preto,22apr2020,3,1,2,1,0,0,2,1,2,1,0,0,2,1,47.222221
SP,São José do Rio Preto,23apr2020,3,1,2,1,0,0,2,1,2,1,0,0,2,1,47.222221
SP,São José do Rio Preto,24apr2020,3,1,2,1,0,0,2,1,2,1,0,0,2,1,47.222221
SP,São José do Rio Preto,25apr2020,3,1,2,1,0,0,2,1,2,1,0,0,2,1,47.222221
SP,São José do Rio Preto,26apr2020,3,1,2,1,0,0,2,1,2,1,0,0,2,1,47.222221
SP,São José do Rio Preto,27apr2020,3,1,2,1,0,0,2,1,2,1,0,0,2,1,47.222221
SP,São José do Rio Preto,28apr2020,3,1,2,1,0,0,2,1,2,1,0,0,2,1,47.222221
SP,São José do Rio Preto,29apr2020,3,1,2,1,0,0,2,1,2,1,0,0,2,1,47.222221
SP,São José do Rio Preto,30apr2020,3,1,2,1,0,0,2,1,2,1,0,0,2,1,47.222221
SP,São José do Rio Preto,01may2020,3,1,2,1,0,0,2,1,2,1,0,0,2,1,47.222221
SP,São José do Rio Preto,02may2020,3,1,2,1,0,0,2,1,2,1,0,0,2,1,47.222221
SP,São José do Rio Preto,03may2020,3,1,2,1,0,0,2,1,2,1,0,0,2,1,47.222221
SP,São José do Rio Preto,04may2020,3,1,2,1,0,0,2,1,2,1,0,0,2,1,47.222221
SP,São José do Rio Preto,05may2020,3,1,2,1,0,0,2,1,2,1,0,0,2,1,47.222221
SP,São José do Rio Preto,06may2020,3,1,2,1,0,0,2,1,2,1,0,0,2,1,47.222221
SP,São José do Rio Preto,07may2020,3,1,2,1,0,0,2,1,2,1,0,0,2,1,47.222221
SP,São José do Rio Preto,08may2020,3,1,2,1,0,0,2,1,2,1,0,0,2,1,47.222221
SP,São José do Rio Preto,09may2020,3,1,2,1,0,0,2,1,2,1,0,0,2,1,47.222221
SP,São José do Rio Preto,10may2020,3,1,2,1,0,0,2,1,2,1,0,0,2,1,47.222221
SP,São José do Rio Preto,11may2020,3,1,2,1,0,0,0,0,2,1,0,0,2,1,36.111111
SP,São José do Rio Preto,12may2020,3,1,2,1,0,0,0,0,2,1,0,0,2,1,36.111111
SP,São José do Rio Preto,13may2020,3,1,2,1,0,0,0,0,2,1,0,0,2,1,36.111111
SP,São José do Rio Preto,14may2020,3,1,2,1,0,0,0,0,2,1,0,0,2,1,36.111111
SP,São José do Rio Preto,15may2020,3,1,2,1,0,0,0,0,2,1,0,0,2,1,36.111111
SP,São José do Rio Preto,16may2020,3,1,2,1,0,0,0,0,2,1,0,0,2,1,36.111111
SP,São José do Rio Preto,17may2020,3,1,2,1,0,0,0,0,2,1,0,0,2,1,36.111111
SP,São José do Rio Preto,18may2020,3,1,2,1,0,0,0,0,2,1,0,0,2,1,36.111111
SP,São José do Rio Preto,19may2020,3,1,2,1,0,0,0,0,2,1,0,0,2,1,36.111111
SP,São José do Rio Preto,20may2020,3,1,2,1,0,0,0,0,2,1,0,0,2,1,36.111111
SP,São José do Rio Preto,21may2020,3,1,2,1,0,0,0,0,2,1,0,0,2,1,36.111111
SP,São José do Rio Preto,22may2020,3,1,2,1,0,0,0,0,2,1,0,0,2,1,36.111111
SP,São José do Rio Preto,23may2020,3,1,2,1,0,0,0,0,2,1,0,0,2,1,36.111111
SP,São José do Rio Preto,24may2020,3,1,2,1,0,0,0,0,2,1,0,0,2,1,36.111111
SP,São José do Rio Preto,25may2020,3,1,2,1,0,0,0,0,2,1,0,0,2,1,36.111111
SP,São José do Rio Preto,26may2020,3,1,2,1,0,0,0,0,2,1,0,0,2,1,36.111111
SP,São José do Rio Preto,27may2020,3,1,2,1,0,0,0,0,2,1,0,0,2,1,36.111111
SP,São José do Rio Preto,28may2020,3,1,2,1,0,0,0,0,2,1,0,0,2,1,36.111111
SP,São José do Rio Preto,29may2020,3,1,2,1,0,0,0,0,2,1,0,0,2,1,36.111111
SP,São José do Rio Preto,30may2020,3,1,2,1,0,0,0,0,2,1,0,0,2,1,36.111111
SP,São José do Rio Preto,31may2020,3,1,2,1,0,0,0,0,2,1,0,0,2,1,36.111111
SP,São José do Rio Preto,01jun2020,3,1,2,1,0,0,0,0,2,1,0,0,2,1,36.111111
SP,São José do Rio Preto,02jun2020,3,1,2,1,0,0,0,0,2,1,0,0,2,1,36.111111
SP,São José do Rio Preto,03jun2020,3,1,2,1,0,0,0,0,2,1,0,0,2,1,36.111111
SP,São José do Rio Preto,04jun2020,3,1,2,1,0,0,0,0,4,1,1,1,3,1,47.222221
SP,São José do Rio Preto,05jun2020,3,1,2,1,0,0,0,0,4,1,1,1,3,1,47.222221
SP,São José do Rio Preto,06jun2020,3,1,2,1,0,0,0,0,4,1,1,1,3,1,47.222221
SP,São José do Rio Preto,07jun2020,3,1,2,1,0,0,0,0,4,1,1,1,3,1,47.222221
SP,São José do Rio Preto,08jun2020,3,1,2,1,0,0,0,0,4,1,1,1,3,1,47.222221
SP,São José do Rio Preto,09jun2020,3,1,2,1,0,0,0,0,4,1,1,1,3,1,47.222221
SP,São José do Rio Preto,10jun2020,3,1,2,1,0,0,0,0,4,1,1,1,3,1,47.222221
SP,São José do Rio Preto,11jun2020,3,1,2,1,0,0,0,0,4,1,1,1,3,1,47.222221
SP,São José do Rio Preto,12jun2020,3,1,2,1,0,0,0,0,4,1,1,1,3,1,47.222221
SP,São José do Rio Preto,13jun2020,3,1,2,1,0,0,0,0,4,1,1,1,3,1,47.222221
SP,São José do Rio Preto,14jun2020,3,1,2,1,0,0,0,0,4,1,1,1,3,1,47.222221
SP,São José do Rio Preto,15jun2020,3,1,2,1,0,0,0,0,4,1,1,1,3,1,47.222221
SP,São José do Rio Preto,16jun2020,3,1,2,1,0,0,0,0,4,1,1,1,3,1,47.222221
SP,São José do Rio Preto,17jun2020,3,1,2,1,0,0,0,0,4,1,1,1,3,1,47.222221
SP,São José do Rio Preto,18jun2020,3,1,2,1,0,0,0,0,4,1,1,1,3,1,47.222221
SP,São José do Rio Preto,19jun2020,3,1,2,1,0,0,0,0,4,1,1,1,3,1,47.222221
SP,São José do Rio Preto,20jun2020,3,1,2,1,0,0,0,0,4,1,1,1,3,1,47.222221
SP,São José do Rio Preto,21jun2020,3,1,2,1,0,0,0,0,4,1,1,1,3,1,47.222221
SP,São José do Rio Preto,22jun2020,3,1,2,1,0,0,0,0,4,1,1,1,3,1,47.222221
SP,São José do Rio Preto,23jun2020,3,1,2,1,0,0,0,0,4,1,1,1,3,1,47.222221
SP,São José do Rio Preto,24jun2020,3,1,2,1,0,0,0,0,4,1,1,1,3,1,47.222221
SP,São José do Rio Preto,25jun2020,3,1,2,1,0,0,0,0,4,1,1,1,3,1,47.222221
SP,São José do Rio Preto,26jun2020,3,1,2,1,0,0,0,0,4,1,1,1,3,1,47.222221
SP,São José do Rio Preto,27jun2020,3,1,2,1,0,0,0,0,4,1,1,1,3,1,47.222221
SP,São José do Rio Preto,28jun2020,3,1,2,1,0,0,0,0,4,1,1,1,3,1,47.222221
SP,São José do Rio Preto,29jun2020,3,1,2,1,0,0,0,0,4,1,1,1,3,1,47.222221
SP,São José do Rio Preto,30jun2020,3,1,2,1,0,0,0,0,4,1,1,1,3,1,47.222221
SP,São José do Rio Preto,01jul2020,3,1,2,1,0,0,0,0,4,1,1,1,3,1,47.222221
SP,São José do Rio Preto,02jul2020,3,1,2,1,0,0,0,0,4,1,1,1,3,1,47.222221
SP,São José do Rio Preto,03jul2020,3,1,2,1,0,0,0,0,4,1,1,1,3,1,47.222221
SP,São José do Rio Preto,04jul2020,3,1,2,1,0,0,0,0,4,1,1,1,3,1,47.222221
SP,São José do Rio Preto,05jul2020,3,1,2,1,0,0,0,0,4,1,1,1,3,1,47.222221
SP,São José do Rio Preto,06jul2020,3,1,2,1,0,0,0,0,4,1,1,1,3,1,47.222221
SP,São José do Rio Preto,07jul2020,3,1,2,1,0,0,0,0,4,1,1,1,3,1,47.222221
SP,São José do Rio Preto,08jul2020,3,1,2,1,0,0,0,0,4,1,1,1,3,1,47.222221
SP,São José do Rio Preto,09jul2020,3,1,2,1,0,0,0,0,4,1,1,1,3,1,47.222221
SP,São José do Rio Preto,10jul2020,3,1,2,1,0,0,0,0,4,1,1,1,3,1,47.222221
SP,São José do Rio Preto,11jul2020,3,1,2,1,0,0,0,0,4,1,1,1,3,1,47.222221
SP,São José do Rio Preto,12jul2020,3,1,2,1,0,0,0,0,4,1,1,1,3,1,47.222221
SP,São José do Rio Preto,13jul2020,3,1,2,1,0,0,0,0,4,1,1,1,3,1,47.222221
SP,São José do Rio Preto,14jul2020,3,1,2,1,0,0,0,0,4,1,1,1,3,1,47.222221
SP,São José do Rio Preto,15jul2020,3,1,2,1,0,0,0,0,4,1,1,1,3,1,47.222221
SP,São José do Rio Preto,16jul2020,3,1,2,1,0,0,0,0,4,1,1,1,3,1,47.222221
SP,São José do Rio Preto,17jul2020,3,1,2,1,0,0,0,0,4,1,1,1,3,1,47.222221
SP,São José do Rio Preto,18jul2020,3,1,2,1,0,0,0,0,4,1,1,1,3,1,47.222221
SP,São José do Rio Preto,19jul2020,3,1,2,1,0,0,0,0,4,1,1,1,3,1,47.222221
SP,São José do Rio Preto,20jul2020,3,1,2,1,0,0,0,0,4,1,1,1,3,1,47.222221
SP,São José do Rio Preto,21jul2020,3,1,2,1,0,0,0,0,4,1,1,1,3,1,47.222221
SP,São José do Rio Preto,22jul2020,3,1,2,1,0,0,0,0,4,1,1,1,3,1,47.222221
SP,São José do Rio Preto,23jul2020,3,1,2,1,0,0,0,0,4,1,1,1,3,1,47.222221
SP,São José do Rio Preto,24jul2020,3,1,2,1,0,0,0,0,4,1,1,1,3,1,47.222221
SP,São José do Rio Preto,25jul2020,3,1,2,1,0,0,0,0,4,1,1,1,3,1,47.222221
SP,São José do Rio Preto,26jul2020,3,1,2,1,0,0,0,0,4,1,1,1,3,1,47.222221
SP,São José do Rio Preto,27jul2020,3,1,2,1,0,0,0,0,4,1,1,1,3,1,47.222221
SP,São José do Rio Preto,28jul2020,3,1,2,1,0,0,0,0,4,1,1,1,3,1,47.222221
SP,São José do Rio Preto,29jul2020,3,1,2,1,0,0,0,0,4,1,1,1,3,1,47.222221
SP,São José do Rio Preto,30jul2020,3,1,2,1,0,0,0,0,4,1,1,1,3,1,47.222221
SP,São José do Rio Preto,31jul2020,3,1,2,1,0,0,0,0,4,1,1,1,3,1,47.222221
SP,São José do Rio Preto,01aug2020,3,1,2,1,0,0,0,0,3,1,1,1,3,1,44.444447
SP,São José do Rio Preto,02aug2020,3,1,2,1,0,0,0,0,3,1,1,1,3,1,44.444447
SP,São José do Rio Preto,03aug2020,3,1,2,1,0,0,0,0,3,1,1,1,3,1,44.444447
SP,São José do Rio Preto,04aug2020,3,1,2,1,0,0,0,0,3,1,1,1,3,1,44.444447
SP,São José do Rio Preto,05aug2020,3,1,2,1,0,0,0,0,3,1,1,1,3,1,44.444447
SP,São José do Rio Preto,06aug2020,3,1,2,1,0,0,0,0,3,1,1,1,3,1,44.444447
SP,São José do Rio Preto,07aug2020,3,1,2,1,0,0,0,0,3,1,1,1,3,1,44.444447
SP,São José do Rio Preto,08aug2020,3,1,2,1,0,0,0,0,3,1,1,1,3,1,44.444447
SP,São José do Rio Preto,09aug2020,3,1,2,1,0,0,0,0,3,1,1,1,3,1,44.444447
SP,São José do Rio Preto,10aug2020,3,1,2,1,0,0,0,0,3,1,1,1,3,1,44.444447
SP,São José do Rio Preto,11aug2020,3,1,2,1,0,0,0,0,3,1,1,1,3,1,44.444447
SP,São José do Rio Preto,12aug2020,3,1,2,1,0,0,0,0,3,1,1,1,3,1,44.444447
SP,São José do Rio Preto,13aug2020,3,1,2,1,0,0,0,0,3,1,1,1,3,1,44.444447
SP,São José do Rio Preto,14aug2020,3,1,2,1,0,0,0,0,3,1,1,1,3,1,44.444447
SP,São José do Rio Preto,15aug2020,3,1,2,1,0,0,0,0,3,1,1,1,3,1,44.444447
SP,São José do Rio Preto,16aug2020,3,1,2,1,0,0,0,0,3,1,1,1,3,1,44.444447
SP,São José do Rio Preto,17aug2020,3,1,2,1,0,0,0,0,3,1,1,1,3,1,44.444447
SP,São José do Rio Preto,18aug2020,3,1,2,1,0,0,0,0,3,1,1,1,3,1,44.444447
SP,São José do Rio Preto,19aug2020,3,1,2,1,0,0,0,0,3,1,1,1,3,1,44.444447
SP,São José do Rio Preto,20aug2020,3,1,2,1,0,0,0,0,3,1,1,1,3,1,44.444447
SP,São José do Rio Preto,21aug2020,3,1,2,1,0,0,0,0,3,1,1,1,3,1,44.444447
SP,São José do Rio Preto,22aug2020,3,1,2,1,0,0,0,0,3,1,1,1,3,1,44.444447
SP,São José do Rio Preto,23aug2020,3,1,2,1,0,0,0,0,3,1,1,1,3,1,44.444447
SP,São José do Rio Preto,24aug2020,3,1,2,1,0,0,0,0,3,1,1,1,3,1,44.444447
SP,São José do Rio Preto,25aug2020,3,1,2,1,0,0,0,0,3,1,1,1,3,1,44.444447
SP,São José do Rio Preto,26aug2020,3,1,2,1,0,0,0,0,3,1,1,1,3,1,44.444447
SP,São José do Rio Preto,27aug2020,3,1,2,1,0,0,0,0,3,1,1,1,3,1,44.444447
SP,São José do Rio Preto,28aug2020,3,1,2,1,0,0,0,0,3,1,1,1,3,1,44.444447
SP,São José do Rio Preto,29aug2020,3,1,2,1,0,0,0,0,3,1,1,1,3,1,44.444447
SP,São José do Rio Preto,30aug2020,3,1,2,1,0,0,0,0,3,1,1,1,3,1,44.444447
SP,São José do Rio Preto,31aug2020,3,1,2,1,0,0,0,0,3,1,1,1,3,1,44.444447
SP,São José do Rio Preto,01sep2020,3,1,2,1,0,0,0,0,3,1,1,1,3,1,44.444447
SP,São José do Rio Preto,02sep2020,3,1,2,1,0,0,0,0,3,1,1,1,3,1,44.444447
SP,São José do Rio Preto,03sep2020,3,1,2,1,0,0,0,0,3,1,1,1,3,1,44.444447
SP,São José do Rio Preto,04sep2020,3,1,2,1,0,0,0,0,3,1,1,1,3,1,44.444447
SP,São José do Rio Preto,05sep2020,3,1,2,1,0,0,0,0,3,1,1,1,3,1,44.444447
SP,São José do Rio Preto,06sep2020,3,1,2,1,0,0,0,0,3,1,1,1,3,1,44.444447
SP,São José do Rio Preto,07sep2020,3,1,2,1,0,0,0,0,3,1,1,1,3,1,44.444447
SP,São José do Rio Preto,08sep2020,3,1,2,1,0,0,0,0,3,1,1,1,3,1,44.444447
SP,São José do Rio Preto,09sep2020,3,1,2,1,0,0,0,0,3,1,1,1,3,1,44.444447
SP,São José do Rio Preto,10sep2020,3,1,2,1,0,0,0,0,3,1,1,1,3,1,44.444447
SP,São José do Rio Preto,11sep2020,3,1,2,1,0,0,0,0,3,1,1,1,3,1,44.444447
SP,São José do Rio Preto,12sep2020,3,1,2,1,0,0,0,0,3,1,1,1,3,1,44.444447
SP,São José do Rio Preto,13sep2020,3,1,2,1,0,0,0,0,3,1,1,1,3,1,44.444447
